"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_430266,hCoV-19/USA/WA-S228/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430269,hCoV-19/USA/WA-S231/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_437555,hCoV-19/USA/CA-SR0257/2020,North America / USA / California / San Diego,2020-03-20,Scripps Medical Laboratory,Andersen lab at Scripps Research,"SEARCH Alliance San Diego with Michael Quigley, Ellen Stefanski, Ian Mchardy"
EPI_ISL_437599,hCoV-19/USA/CA-SR0178/2020,North America / USA / California / San Diego,2020-03-20,Scripps Medical Laboratory,Andersen lab at Scripps Research,"SEARCH Alliance San Diego with Michael Quigley, Ellen Stefanski, Ian Mchardy"
EPI_ISL_417026,hCoV-19/USA/UT-08/2020,North America / USA / Utah,2020-03-20,Utah Public Health Laboratory,Utah Public Health Laboratory,"Erin Young, Kelly Oakeson"
EPI_ISL_417027,hCoV-19/USA/UT-09/2020,North America / USA / Utah,2020-03-20,Utah Public Health Laboratory,Utah Public Health Laboratory,"Erin Young, Kelly Oakeson"
EPI_ISL_417028,hCoV-19/USA/UT-020/2020,North America / USA / Utah,2020-03-20,Utah Public Health Laboratory,Utah Public Health Laboratory,"Erin Young, Kelly Oakeson"
EPI_ISL_424315,hCoV-19/USA/ID-UW-1957/2020,North America / USA / Idaho,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424321,hCoV-19/USA/ID-UW-1925/2020,North America / USA / Idaho,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424322,hCoV-19/USA/ID-UW-1934/2020,North America / USA / Idaho,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424326,hCoV-19/USA/WA-UW-1968/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_436040,hCoV-19/USA/DC-CDC-9096/2020,North America / USA / Washington DC,2020-03-20,DC Public Health Lab Dept of Forensic Science,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Ying Tao, Jing Zhang, Krista Queen, Yan Li, Anna Uehara, Clinton R. Paden, Haibin Wang, Zachary Weiner, Bettina Bankamp, Suxiang Tong"
EPI_ISL_420629,hCoV-19/USA/VA-DCLS-034/2020,North America / USA / Virginia,2020-03-20,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services
EPI_ISL_421593,hCoV-19/USA/NY-PV09006/2020,North America / USA / New York / Nassau County,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421595,hCoV-19/USA/NY-PV09020/2020,North America / USA / New York / Nassau County,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421605,hCoV-19/USA/NY-PV09041/2020,North America / USA / New York / Nassau County,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421612,hCoV-19/USA/NY-PV09060/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421613,hCoV-19/USA/NY-PV09061/2020,North America / USA / New York / Bronx,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421614,hCoV-19/USA/NY-PV09063/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421615,hCoV-19/USA/NY-PV09064/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421616,hCoV-19/USA/NY-PV09067/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421617,hCoV-19/USA/NY-PV09068/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421619,hCoV-19/USA/NJ-PV09072/2020,North America / USA / New Jersey / Hudson County,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421620,hCoV-19/USA/NY-PV09073/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421621,hCoV-19/USA/NY-PV09075/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421623,hCoV-19/USA/NY-PV09077/2020,North America / USA / New York / Queens,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_421624,hCoV-19/USA/NY-PV09079/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_424186,hCoV-19/USA/WA-UW-1644/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424187,hCoV-19/USA/WA-UW-1646/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424188,hCoV-19/USA/WA-UW-1645/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424191,hCoV-19/USA/WA-UW-1683/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424192,hCoV-19/USA/WA-UW-1688/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424194,hCoV-19/USA/WA-UW-1661/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424196,hCoV-19/USA/WA-UW-1666/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424197,hCoV-19/USA/WA-UW-1640/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424198,hCoV-19/USA/WA-UW-1656/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_426448,hCoV-19/USA/WA_0457/2020,North America / USA / Washington,2020-03-20,WA State Department of Health,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Ying Tao, Jing Zhang, Clinton R. Paden, Krista Queen, Anna Uehara, Yan Li, Haibin Wang, Jesica Jacobs, Denny Russell, Brian Hiatt, Jessica Gant, Suxiang Tong"
EPI_ISL_426453,hCoV-19/USA/WA_0797/2020,North America / USA / Washington,2020-03-20,WA State Department of Health,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Ying Tao, Jing Zhang, Clinton R. Paden, Krista Queen, Anna Uehara, Yan Li, Haibin Wang, Jesica Jacobs, Denny Russell, Brian Hiatt, Jessica Gant, Suxiang Tong"
EPI_ISL_427273,hCoV-19/USA/MN-MDH-117/2020,North America / USA / Minnesota,2020-03-20,"Minnesota Department of Health, Public Health Laboratory","Minnesota Department of Health, Public Health Laboratory","Matt Plumb, Jacob Garfin and Xiong Wang"
EPI_ISL_427274,hCoV-19/USA/MN-MDH-118/2020,North America / USA / Minnesota,2020-03-20,"Minnesota Department of Health, Public Health Laboratory","Minnesota Department of Health, Public Health Laboratory","Matt Plumb, Jacob Garfin and Xiong Wang"
EPI_ISL_427275,hCoV-19/USA/MN-MDH-119/2020,North America / USA / Minnesota,2020-03-20,"Minnesota Department of Health, Public Health Laboratory","Minnesota Department of Health, Public Health Laboratory","Matt Plumb, Jacob Garfin and Xiong Wang"
EPI_ISL_427276,hCoV-19/USA/MN-MDH-120/2020,North America / USA / Minnesota,2020-03-20,"Minnesota Department of Health, Public Health Laboratory","Minnesota Department of Health, Public Health Laboratory","Matt Plumb, Jacob Garfin and Xiong Wang"
EPI_ISL_427277,hCoV-19/USA/MN-MDH-121/2020,North America / USA / Minnesota,2020-03-20,"Minnesota Department of Health, Public Health Laboratory","Minnesota Department of Health, Public Health Laboratory","Matt Plumb, Jacob Garfin and Xiong Wang"
EPI_ISL_428269,hCoV-19/USA/WI-173/2020,North America / USA / Wisconsin / Milwaukee,2020-03-20,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno and Katarina Braun, et al."
EPI_ISL_428270,hCoV-19/USA/WI-174/2020,North America / USA / Wisconsin / Grafton,2020-03-20,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno and Katarina Braun, et al."
EPI_ISL_428271,hCoV-19/USA/WI-175/2020,North America / USA / Wisconsin / Grafton,2020-03-20,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno and Katarina Braun, et al."
EPI_ISL_428272,hCoV-19/USA/WI-176/2020,North America / USA / Wisconsin / Milwaukee,2020-03-20,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno and Katarina Braun, et al."
EPI_ISL_428273,hCoV-19/USA/WI-177/2020,North America / USA / Wisconsin / Milwaukee,2020-03-20,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno and Katarina Braun, et al."
EPI_ISL_428274,hCoV-19/USA/WI-178/2020,North America / USA / Wisconsin / Milwaukee,2020-03-20,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno and Katarina Braun, et al."
EPI_ISL_429881,hCoV-19/USA/CA-UCSF-UC36/2020,North America / USA / California / San Francisco County,2020-03-20,California Department of Public Health,"Chiu Laboratory, University of California, San Francisco","Xianding Deng, Scot Federman, Wei Gu, and Charles Y. Chiu"
EPI_ISL_436829,hCoV-19/USA/MI-MDHHS-SC20137/2020,North America / USA / Michigan,2020-03-20,"Michigan Department of Health and Human Services, Bureau of Laboratories","Michigan Department of Health and Human Services, Bureau of Laboratories","Blankenship HM, Riner D, Soehnlen MK"
EPI_ISL_437135,hCoV-19/USA/MI-MDHHS-SC20048/2020,North America / USA / Michigan,2020-03-20,"Michigan Department of Health and Human Services, Bureau of Laboratories","Michigan Department of Health and Human Services, Bureau of Laboratories","Blankenship HM, Riner D, Soehnlen MK"
EPI_ISL_437139,hCoV-19/USA/MI-MDHHS-SC20052/2020,North America / USA / Michigan,2020-03-20,"Michigan Department of Health and Human Services, Bureau of Laboratories","Michigan Department of Health and Human Services, Bureau of Laboratories","Blankenship HM, Riner D, Soehnlen MK"
EPI_ISL_437140,hCoV-19/USA/MI-MDHHS-SC20053/2020,North America / USA / Michigan,2020-03-20,"Michigan Department of Health and Human Services, Bureau of Laboratories","Michigan Department of Health and Human Services, Bureau of Laboratories","Blankenship HM, Riner D, Soehnlen MK"
EPI_ISL_420020,hCoV-19/USA/VA-DCLS-036/2020,North America / USA / Virginia,2020-03-20,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services
EPI_ISL_426520,hCoV-19/USA/AZ-TG269027/2020,North America / USA / Arizona,2020-03-20,TGen North,TGen North,"Jolene Bowers, Megan Folkerts, Darrin Lemmer, Dave Engelthaler"
EPI_ISL_426521,hCoV-19/USA/AZ-TG269238/2020,North America / USA / Arizona,2020-03-20,TGen North,TGen North,"Jolene Bowers, Megan Folkerts, Darrin Lemmer, Dave Engelthaler"
EPI_ISL_426522,hCoV-19/USA/AZ-TG269290/2020,North America / USA / Arizona,2020-03-20,TGen North,TGen North,"Jolene Bowers, Megan Folkerts, Darrin Lemmer, Dave Engelthaler"
EPI_ISL_426523,hCoV-19/USA/AZ-TG269358/2020,North America / USA / Arizona,2020-03-20,TGen North,TGen North,"Jolene Bowers, Megan Folkerts, Darrin Lemmer, Dave Engelthaler"
EPI_ISL_426524,hCoV-19/USA/AZ-TG269439/2020,North America / USA / Arizona,2020-03-20,TGen North,TGen North,"Jolene Bowers, Megan Folkerts, Darrin Lemmer, Dave Engelthaler"
EPI_ISL_426542,hCoV-19/USA/AZ-TG271878/2020,North America / USA / Arizona,2020-03-20,"AZ SPHL, Arizona Department of Health Services",TGen North,"Jolene Bowers, Megan Folkerts, Darrin Lemmer, Dave Engelthaler"
EPI_ISL_426544,hCoV-19/USA/AZ-TG271882/2020,North America / USA / Arizona,2020-03-20,"AZ SPHL, Arizona Department of Health Services",TGen North,"Jolene Bowers, Megan Folkerts, Darrin Lemmer, Dave Engelthaler"
EPI_ISL_434685,hCoV-19/USA/MD-HP024/2020,North America / USA / Maryland,2020-03-20,Johns Hopkins Hospital Department of Pathology,Johns Hopkins Hospital Department of Pathology,"Peter M. Thielen, Thomas Mehoke, Shirlee Wohl, Srividya Ramakrishnan, Melanie Kirsche, Amanda Ernlund, Oluwaseun Falade-Nwulia, Timothy Gilpatrick, Paul Morris, Norah Sadowski, Nídiá Trovao, Victoria Gniazdowski, Michael Schatz, Stuart C. Ray, Winston Timp, Heba Mostafa"
EPI_ISL_434686,hCoV-19/USA/MD-HP030/2020,North America / USA / Maryland,2020-03-20,Johns Hopkins Hospital Department of Pathology,Johns Hopkins Hospital Department of Pathology,"Peter M. Thielen, Thomas Mehoke, Shirlee Wohl, Srividya Ramakrishnan, Melanie Kirsche, Amanda Ernlund, Oluwaseun Falade-Nwulia, Timothy Gilpatrick, Paul Morris, Norah Sadowski, Nídiá Trovao, Victoria Gniazdowski, Michael Schatz, Stuart C. Ray, Winston Timp, Heba Mostafa"
